"Apple to launch Apple Pay in China, take on Alibaba, Tencent",2015-12-18 01:35:53+00:00,0.93,Apple,to launch,Apple Pay in China
Apple to open manufacturing plant in Arizona,2013-11-05 01:19:52+00:00,0.93,Apple,to open,manufacturing plant in Arizona
TomTom says contract with Apple extended,2015-05-19 06:01:14+00:00,0.92,TomTom,says,contract with Apple extended
Apple completes deal to buy Shazam,2018-09-24 16:11:05+00:00,0.91,Apple,completes deal to buy,Shazam
EU clears Apple's purchase of Shazam,2018-09-06 13:08:30+00:00,0.93,EU,clears,Apple's purchase of Shazam
Apple appoints Jeff Williams COO,2015-12-17 15:12:37+00:00,0.93,Apple,appoints,Jeff Williams COO
Apple set to unwrap mini-iPad,2012-10-23 15:56:18+00:00,0.94,Apple,set,to unwrap miniiPad
Apple Card will not allow purchase of cryptocurrencies,2019-08-02 21:50:06+00:00,0.93,Apple Card,will not allow,purchase of cryptocurrencies
Chinese investors scramble for a bite of Apple,2012-04-24 04:25:30+00:00,0.92,Chinese investors,scramble,for a bite of Apple
Apple confirms Sept. 12 event,2018-08-30 16:59:54+00:00,0.93,Apple,confirms,Sept
Apple jumps into digital textbooks fray,2012-01-19 15:42:04+00:00,0.94,Apple,jumps,into digital textbooks fray
"CalTech wins $1.1 billion jury verdict in patent case against Apple, Broadcom",2020-01-29 23:39:35+00:00,1.0,CalTech,wins,$ . billion jury verdict
Coronavirus outbreak may disrupt Apple's iPhone production ramp up plans: Nikkei,2020-01-28 07:09:35+00:00,0.92,Coronavirus outbreak,may disrupt,Apple's iPhone production ramp up plans
Apple publishes new technical details on privacy features,2019-11-06 14:04:06+00:00,0.92,Apple,publishes,new technical details on privacy features
Tech titans Apple and Microsoft propel Wall Street rally,2020-04-24 10:38:45+00:00,0.94,Tech titans Apple,propel,Wall Street rally
US STOCKS-Tech titans Apple and Microsoft push Wall St higher,2020-04-24 18:45:19+00:00,0.93,US STOCKS  Microsoft,push,Wall St
Apple to shut down all official stores in Chinese mainland due to virus outbreak,2020-02-01 07:24:22+00:00,0.92,Apple,to shut down,all official stores in Chinese mainland
BRIEF-Apple Supplier Foxconn Makes Its Own Masks In Rush To Restart China Production - Nikkei,2020-02-06 16:27:00+00:00,0.85,BRIEFApple Supplier Foxconn,Makes,Its Own Masks
Amazon Prime Video to come to Apple devices,2017-06-05 17:30:46+00:00,0.94,Amazon Prime Video,to come,to Apple devices
BRIEF-Apple shares higher as CEO starts event,2012-09-12 17:05:48+00:00,0.92,CEO,starts,event
Apple invites media to event on september 12,2012-09-04 16:10:32+00:00,0.92,Apple,invites,media
Amazon to allow Apple Music on its Echo speakers,2018-11-30 13:23:24+00:00,0.93,Amazon,to allow,Apple Music
CORRECTED-CES-Strong Apple contingent expected at CES,2012-01-11 05:50:24+00:00,0.93,CORRECTEDCESStrong Apple contingent,expected,at CES
Apple likely to boost watch production quickly - analysts,2015-04-13 11:06:07+00:00,0.91,Apple,to boost,watch
Apple to reveal latest iPad in March - report,2012-02-09 18:00:17+00:00,0.93,Apple,to reveal,latest iPad
BRIEF-Apple shares fall 3.3 percent in premarket,2013-04-24 12:16:28+00:00,0.91,BRIEFApple shares,fall,. percent
Apple and HTC settle global patent war,2012-11-11 02:30:23+00:00,0.92,Apple,settle,global patent war
Apple buys Silicon Valley startup WiFiSlam,2013-03-24 20:25:33+00:00,0.93,Apple,buys,Silicon Valley startup WiFiSlam
Apple Watch detects irregular heartbeats in U.S. study,2019-11-13 22:09:21+00:00,0.94,Apple Watch,detects,irregular heartbeats in U.S. study
"German court upholds ban on Apple ""push"" email",2012-04-13 14:45:21+00:00,0.95,German court,upholds,ban on Apple push email
Four Apple contractors accuse Qualcomm of antitrust violations,2017-07-19 07:00:03+00:00,0.94,Four Apple contractors,accuse,Qualcomm
Apple watches will not be available in-store in May - Telegraph,2015-04-16 17:20:38+00:00,0.94,Apple watches,will not be,available
Apple fined in Australia for misleading iPad advertising,2012-06-21 02:23:16+00:00,0.91,Apple,fined,in Australia
Apple tells court Qualcomm chip licenses are invalid,2017-06-20 12:02:52+00:00,0.93,Apple,tells,court
Apple deepens enterprise push with Deloitte partnership,2016-09-28 18:00:21+00:00,0.92,enterprise,push,with Deloitte partnership
"Ahead of hearing, Einhorn reiterates case against Apple",2013-02-15 23:40:39+00:00,0.93,Einhorn,reiterates,case against Apple
Apple turns legal guns on Polish retailer A.pl,2012-09-11 11:11:03+00:00,0.94,Apple,turns,legal guns
Apple asked about iPhone privacy by US legislators,2012-02-15 18:51:08+00:00,0.93,Apple,asked,about iPhone privacy
Software firm Intertrust says Apple infringed patents,2013-03-20 17:51:37+00:00,0.93,Software firm Intertrust,says,Apple infringed patents
BRIEF-Apple unveils new iPad starting at $329,2017-03-21 12:47:55+00:00,0.9,BRIEFApple,unveils,new iPad
Apple hires secret team for treating diabetes- CNBC,2017-04-12 23:39:33+00:00,0.96,Apple,hires,secret team for treating diabetes CNBC
"Apple rebuilds mapping app, but will still tap TomTom",2018-06-29 21:26:10+00:00,0.94,Apple,will tap,TomTom
Qualcomm sues Apple for breach of software license contract,2017-11-02 17:54:42+00:00,0.93,Qualcomm,sues,Apple
Apple invites journalists to Sept. 9 event,2015-08-27 16:26:09+00:00,0.93,Apple,invites,journalists
Apple hires Adobe officer to lead iAd: report,2012-01-05 02:05:17+00:00,0.94,Adobe officer,to lead,iAd
UPDATE 2-Apple is working on creating a car -WSJ,2015-02-14 00:25:22+00:00,0.93,Apple,is working on creating,a car WSJ
Apple rolls out fix for FaceTime privacy bug,2019-02-07 18:35:48+00:00,0.94,Apple,fix,for FaceTime privacy bug
"Colombia's coronavirus app troubles show rocky path without tech from Apple, Google",2020-05-07 01:08:11+00:00,0.96,Colombia's coronavirus app troubles,show,rocky path
Loewe shares rise on talk Apple bid talk,2013-02-13 11:50:32+00:00,0.92,Loewe shares,rise,on talk Apple bid talk
Australian regulator sues Apple alleging iPhone 'bricking',2017-04-06 20:50:46+00:00,0.92,Apple,alleging,iPhone 'bricking
Apple planning 12.9-inch iPad for 2015 -Bloomberg,2014-08-26 19:31:14+00:00,0.93,Apple,planning,.inch iPad for  Bloomberg
Chinese regulator calls for tighter supervision of Apple,2013-03-28 18:40:32+00:00,0.94,Chinese regulator,calls,for tighter supervision of Apple
Chinese authors sue Apple for copyright infringement-report,2012-01-09 07:10:39+00:00,0.92,Chinese authors,sue,Apple
"Apple, Intertrust settle year-old patent suit",2014-04-04 18:32:19+00:00,0.92,Intertrust,settle,yearold patent suit
Apple to resume full online sales in Germany,2012-02-03 14:25:19+00:00,0.93,Apple,to resume,full online sales
"With lineup widening, Apple depends less on iPhone X",2017-12-28 20:30:10+00:00,0.93,Apple,depends,less
Developers sue Apple over App Store practices,2019-06-04 15:54:56+00:00,0.91,Developers,sue,Apple
Apple estimates $2.525 bln damages in Samsung battle,2012-07-24 14:04:33+00:00,1.0,Apple,estimates,$ . bln damages
Apple Watch to hit retail stores on June 26,2015-06-04 17:06:01+00:00,0.94,Apple Watch,to hit,retail stores
"Apple to add 1,000 jobs in Ireland -minister",2015-11-11 10:31:26+00:00,1.0,Apple,to add,jobs
Italy tax office reaches deal with Apple,2015-12-30 09:37:47+00:00,0.93,Italy tax office,reaches,deal with Apple
Icahn: Apple management 'seems to be doing the right thing',2014-01-28 19:32:21+00:00,0.91,Apple management,to be doing,the right thing
"Apple Pay arrives in Brazil, partnering with Itaú Unibanco",2018-04-04 10:15:39+00:00,0.94,Apple Pay,arrives,in Brazil
Apple to launch watches that can make calls - Bloomberg,2017-08-04 21:17:44+00:00,0.89,Apple,to launch,watches that can make calls  Bloomberg
Apple places $7 billion in return to bond market,2019-09-05 10:45:37+00:00,1.0,Apple,places,$  billion
AT&T supports Apple in U.S. iPhone encryption dispute,2016-03-03 19:58:11+00:00,0.88,AT&T,supports,Apple
Google withdraws U.S. patent complaint against Apple,2012-10-02 19:11:31+00:00,0.93,Google,withdraws,U.S. patent complaint against Apple
Developers file antitrust complaint against Apple in China,2017-08-10 11:29:33+00:00,0.91,Developers,file,antitrust complaint against Apple
Apple explores move into original programming business - Variety,2015-09-01 03:03:31+00:00,0.93,Apple,explores,move into original programming business  Variety
GT Advanced bankruptcy offers warning to Apple suppliers,2014-10-08 10:31:03+00:00,0.93,GT Advanced bankruptcy,offers warning,to Apple suppliers
Apple launches new legal attack on Samsung phones,2012-02-13 05:52:04+00:00,0.93,Apple,launches,new legal attack on Samsung phones
"Apple, Google to face off in key smartphone hearing",2012-06-20 05:01:31+00:00,0.93,Apple Google,to face off,in key smartphone hearing
Apple will not announce first-weekend sales of iPhone 7,2016-09-08 13:15:53+00:00,0.93,Apple,will not announce,firstweekend sales of iPhone
"Apple hiring automotive technology, design experts - FT",2015-02-13 19:00:51+00:00,0.92,Apple,hiring,automotive technology design experts
"Icahn says Apple shares ""still dramatically undervalued""",2015-05-18 15:20:30+00:00,0.95,Icahn,says,Apple shares still dramatically undervalued
Apple filing could delay Kodak patent sale,2012-06-21 22:56:16+00:00,0.94,Apple filing,could delay,Kodak patent sale
Apple hires senior Gap marketing exec -AdAge,2014-09-10 23:40:37+00:00,0.93,Apple,hires,senior Gap marketing exec AdAge
Brazilian agency requires Apple to inform consumers on batteries,2018-01-03 18:52:30+00:00,0.92,Apple,to inform,consumers
Billionaire investor Icahn steps up pressure on Apple,2013-12-04 20:50:37+00:00,0.94,Billionaire investor Icahn,steps up,pressure on Apple
Apple car may be an electric van: Manager Magazin,2019-02-21 15:08:15+00:00,0.93,Apple car,may be,an electric van
Police investigate death at Apple headquarters in California -reports,2016-04-27 17:40:36+00:00,0.91,Police,investigate,death
Apple defends App Store amid mounting criticism,2019-05-29 19:00:40+00:00,0.93,Apple,defends,App Store
Apple's quarterly report leaves iPhone uncertainty,2018-02-01 23:28:53+00:00,0.95,Apple's quarterly report,leaves,iPhone uncertainty
Apple adds new features to show battery health,2018-01-24 13:48:38+00:00,0.92,Apple,adds,new features
Apple to power Singapore operations with renewable energy,2015-11-15 23:31:29+00:00,0.93,Apple,to power,Singapore operations
Apple ordered to pay $533 million for patent infringement,2015-02-25 06:25:49+00:00,0.9,Apple,ordered to pay,$ million
Apple working on games subscription service for gadgets: Bloomberg,2019-03-25 14:44:11+00:00,0.92,Apple,working,on games subscription service for gadgets
Apple to patch privacy bug in video-calling feature,2019-01-29 01:08:24+00:00,0.92,Apple,to patch,privacy bug in videocalling feature
Apple Music hits 38 million paid subscribers,2018-03-12 18:58:31+00:00,0.94,Apple Music,hits,million paid subscribers
NBCUniversal in deal to sell ads for Apple News,2016-11-07 20:39:43+00:00,0.94,NBCUniversal in deal,to sell,ads for Apple News
Apple partners with Cisco to boost enterprise business,2015-08-31 20:02:19+00:00,0.94,Apple partners with Cisco,to boost,enterprise business
"Apple plans new store in ""red dot"" Singapore",2017-05-05 09:47:34+00:00,0.94,Apple,plans,new store
Apple hit with injunction in e-books antitrust case,2013-09-06 13:51:11+00:00,0.94,Apple,hit,with injunction in ebooks antitrust case
"Early days, but Apple Pay struggles outside U.S.",2016-06-01 23:05:09+00:00,0.94,Apple Pay,struggles,outside U.S.
BRIEF-Apple shares turn negative as event ends,2012-09-12 19:05:57+00:00,0.91,BRIEFApple shares,turn,negative
Canada competition watchdog investigating Apple supply deals,2014-12-11 17:42:32+00:00,0.94,Canada competition watchdog,investigating,Apple supply deals
BRIEF-Apple shares fall in premarket trade,2012-12-14 14:05:46+00:00,0.91,BRIEFApple shares,fall,in premarket trade
Apple tells lawmakers iPhones are not listening in on consumers,2018-08-08 01:38:57+00:00,0.95,Apple,tells,lawmakers iPhones are not listening in on consumers
Apple fires closing shots in Samsung trial,2012-08-17 20:10:27+00:00,0.94,Apple fires,closing,shots in Samsung trial
Apple expands keyboard repairs to newer models of MacBook,2019-05-21 18:24:53+00:00,0.93,Apple,expands,keyboard repairs
Apple enjoyed Irish tax holiday from the start,2013-05-23 13:57:15+00:00,0.92,Apple,enjoyed,Irish tax holiday
Apple says it supports 2.4 million U.S. jobs,2019-08-15 23:14:30+00:00,0.86,Apple,says,it supports . million U.S. jobs
Swatch Group denies working with Apple on smartwatch,2014-07-24 11:31:01+00:00,0.92,Swatch Group,denies working,with Apple
Technology group Kudelski says Apple infringed patents,2014-04-10 05:55:37+00:00,0.93,Technology group Kudelski,says,Apple infringed patents
"Apple addiction drives sales, hits retail margins",2012-03-08 16:45:40+00:00,0.91,Apple addiction,hits,retail margins
"RPT-Apple and Buffett saw value, and acted",2018-05-07 12:00:01+00:00,0.95,RPT  Apple,saw,value
Apple Music cautiously embraced by record industry,2015-06-10 20:16:38+00:00,0.93,Apple Music,cautiously embraced,by record industry
Breakingviews - Apple cash and services salve iPhone worries,2019-01-29 22:36:39+00:00,0.89,services,salve,iPhone worries
Apple will not give first-weekend sales of iPhone 7,2016-09-08 13:16:26+00:00,0.93,Apple,will not give,firstweekend sales of iPhone
Apple offers refund to Australian buyers of new iPad,2012-03-28 05:28:43+00:00,0.93,Apple,offers,refund
Apple aims to reassure investors about Watch,2015-07-22 00:11:09+00:00,0.92,Apple,aims to reassure,investors about Watch
"In FBI vs. Apple, judge asks for technological details",2016-02-25 02:22:58+00:00,0.96,judge,asks,for technological details
Apple cancels plans for second data center in Denmark,2019-06-11 14:15:54+00:00,0.93,Apple,cancels,plans for second data center in Denmark
Apple has licensed design patents to Microsoft-exec,2012-08-13 16:50:17+00:00,0.93,Apple,has licensed,design patents
Apple accuses Qualcomm of patent infringement in countersuit,2017-11-29 13:16:24+00:00,0.93,Apple,accuses,Qualcomm
Apple buys self-driving car startup Drive.ai,2019-06-26 01:34:18+00:00,0.93,Apple,buys,selfdriving car startup Drive.ai
Apple shareholders to meet as stock at record high,2012-02-22 01:43:08+00:00,0.93,Apple shareholders,to meet,as stock
"Apple infringed three Qualcomm patents, jury finds",2019-03-15 18:35:09+00:00,0.92,Apple,infringed,three Qualcomm patents
"Apple, Samsung make final pitch to jury",2012-08-22 00:30:15+00:00,0.92,Samsung,make,final pitch
Apple says new California headquarters to open in April,2017-02-22 18:26:40+00:00,0.93,Apple,says,new California headquarters
Apple hires Dixons chief to drive global retail,2012-01-31 12:56:24+00:00,0.93,Dixons chief,to drive,global retail
Apple allows 'approved' virtual currencies in Apps,2014-06-03 06:45:49+00:00,0.9,Apple,allows,approved' virtual currencies in Apps
Apple CEO Cook meets Chinese officials,2012-03-26 20:20:27+00:00,0.93,Apple CEO Cook,meets,Chinese officials
